Country,Coach,player_pos,player_name,player_cap
Germany,Jurgen Klinsmann,MF,Tim Borowski,20
Germany,Jurgen Klinsmann,MF,Bernd Schneider,64
Germany,Jurgen Klinsmann,FW,Lukas Podolski,25
Germany,Jurgen Klinsmann,DF,Christoph Metzelder,22
Germany,Jurgen Klinsmann,MF,David Odonkor,1
Germany,Jurgen Klinsmann,GK,Timo Hildebrand,3
Poland,Pawel Janas,GK,Artur Boruc,17
Poland,Pawel Janas,DF,Mariusz Jop,12
Poland,Pawel Janas,DF,Seweryn Gancarczyk,2
Poland,Pawel Janas,DF,Marcin Baszczynski,32
Poland,Pawel Janas,MF,Kamil Kosowski,45
Poland,Pawel Janas,DF,Jacek Bak,72
Poland,Pawel Janas,MF,Radoslaw Sobolewski,19
Poland,Pawel Janas,MF,Jacek Krzynowek,58
Poland,Pawel Janas,FW,Maciej Zurawski,50
Poland,Pawel Janas,MF,Miroslaw Szymkowiak,29
Poland,Pawel Janas,FW,Grzegorz Rasiak,30
Poland,Pawel Janas,GK,Tomasz Kuszczak,4
Poland,Pawel Janas,MF,Sebastian Mila,27
Poland,Pawel Janas,DF,Michal Zewlakow,56
Poland,Pawel Janas,FW,Euzebiusz Smolarek,13
Poland,Pawel Janas,MF,Arkadiusz Radomski,20
Poland,Pawel Janas,MF,Dariusz Dudka,7
Poland,Pawel Janas,DF,Mariusz Lewandowski,25
Poland,Pawel Janas,DF,Bartosz Bosacki,11
Poland,Pawel Janas,MF,Piotr Giza,4
Poland,Pawel Janas,FW,Ireneusz Jelen,9
Poland,Pawel Janas,GK,Lukasz Fabianski,2
Poland,Pawel Janas,FW,Pawel Brozek,4
England,Sven-Goran Eriksson,GK,Paul Robinson,21
England,Sven-Goran Eriksson,DF,Gary Neville,79
England,Sven-Goran Eriksson,DF,Ashley Cole,46
England,Sven-Goran Eriksson,MF,Steven Gerrard,42
England,Sven-Goran Eriksson,DF,Rio Ferdinand,47
England,Sven-Goran Eriksson,DF,John Terry,24
England,Sven-Goran Eriksson,MF,David Beckham,89
England,Sven-Goran Eriksson,MF,Frank Lampard,40
England,Sven-Goran Eriksson,FW,Wayne Rooney,29
England,Sven-Goran Eriksson,FW,Michael Owen,77
England,Sven-Goran Eriksson,MF,Joe Cole,32
England,Sven-Goran Eriksson,DF,Sol Campbell,68
England,Sven-Goran Eriksson,GK,David James,34
England,Sven-Goran Eriksson,DF,Wayne Bridge,23
England,Sven-Goran Eriksson,DF,Jamie Carragher,25
England,Sven-Goran Eriksson,MF,Owen Hargreaves,30
England,Sven-Goran Eriksson,MF,Jermaine Jenas,15
England,Sven-Goran Eriksson,MF,Michael Carrick,6
England,Sven-Goran Eriksson,MF,Aaron Lennon,1
England,Sven-Goran Eriksson,MF,Stewart Downing,2
England,Sven-Goran Eriksson,FW,Peter Crouch,7
England,Sven-Goran Eriksson,GK,Scott Carson,0
England,Sven-Goran Eriksson,FW,Theo Walcott,1
Paraguay,Anibal Ruiz,GK,Justo Villar,39
Paraguay,Anibal Ruiz,DF,Jorge Nunez,15
Paraguay,Anibal Ruiz,DF,Delio Toledo,30
Paraguay,Anibal Ruiz,DF,Carlos Gamarra,106
Paraguay,Anibal Ruiz,DF,Julio Cesar Caceres,32
Paraguay,Anibal Ruiz,MF,Carlos Bonet,29
Paraguay,Anibal Ruiz,FW,Salvador Cabanas,15
Paraguay,Anibal Ruiz,MF,Edgar Barreto,15
Paraguay,Anibal Ruiz,FW,Roque Santa Cruz,42
Paraguay,Anibal Ruiz,MF,Roberto Acuna,93
Paraguay,Anibal Ruiz,MF,Diego Gavilan,39
Paraguay,Anibal Ruiz,GK,Derlis Gomez,5
Paraguay,Anibal Ruiz,MF,Carlos Paredes,68
Paraguay,Anibal Ruiz,DF,Paulo da Silva,33
Paraguay,Anibal Ruiz,DF,Julio Cesar Manzur,13
Paraguay,Anibal Ruiz,MF,Cristian Riveros,9
Paraguay,Anibal Ruiz,MF,Jose Montiel,6
Paraguay,Anibal Ruiz,FW,Nelson Valdez,11
Paraguay,Anibal Ruiz,MF,Julio dos Santos,17
Paraguay,Anibal Ruiz,FW,Dante Lopez,7
Paraguay,Anibal Ruiz,DF,Denis Caniza,74
Paraguay,Anibal Ruiz,GK,Aldo Bobadilla,5
Paraguay,Anibal Ruiz,FW,Nelson Cuevas,35
Sweden,Lars Lagerback,GK,Andreas Isaksson,39
Sweden,Lars Lagerback,DF,Mikael Nilsson,27
Sweden,Lars Lagerback,DF,Olof Mellberg,64
Sweden,Lars Lagerback,DF,Teddy Lucic,81
Sweden,Lars Lagerback,DF,Erik Edman,37
Sweden,Lars Lagerback,MF,Tobias Linderoth,58
Sweden,Lars Lagerback,MF,Niclas Alexandersson,87
Sweden,Lars Lagerback,MF,Anders Svensson,66
Sweden,Lars Lagerback,MF,Fredrik Ljungberg,57
Sweden,Lars Lagerback,FW,Zlatan Ibrahimovic,38
Sweden,Lars Lagerback,FW,Henrik Larsson,89
Sweden,Lars Lagerback,GK,John Alvbage,2
Sweden,Lars Lagerback,DF,Petter Hansson,13
Sweden,Lars Lagerback,DF,Fredrik Stenman,1
Sweden,Lars Lagerback,DF,Karl Svensson,1
Sweden,Lars Lagerback,MF,Kim Kallstrom,34
Sweden,Lars Lagerback,FW,Johan Elmander,18
Sweden,Lars Lagerback,MF,Mattias Jonson,53
Sweden,Lars Lagerback,MF,Daniel Andersson,47
Sweden,Lars Lagerback,FW,Marcus Allback,56
Sweden,Lars Lagerback,MF,Christian Wilhelmsson,29
Sweden,Lars Lagerback,FW,Markus Rosenberg,8
Sweden,Lars Lagerback,GK,Rami Shaaban,1
Trinidad and Tobago,Leo Beenhakker,GK,Shaka Hislop,24
Trinidad and Tobago,Leo Beenhakker,DF,Ian Cox,16
Trinidad and Tobago,Leo Beenhakker,DF,Avery John,57
Trinidad and Tobago,Leo Beenhakker,DF,Marvin Andrews,98
Trinidad and Tobago,Leo Beenhakker,DF,Brent Sancho,40
Trinidad and Tobago,Leo Beenhakker,DF,Dennis Lawrence,63
Trinidad and Tobago,Leo Beenhakker,MF,Chris Birchall,19
Trinidad and Tobago,Leo Beenhakker,DF,Cyd Gray,39
Trinidad and Tobago,Leo Beenhakker,MF,Aurtis Whitley,24
Trinidad and Tobago,Leo Beenhakker,MF,Russell Latapy,66
Trinidad and Tobago,Leo Beenhakker,MF,Carlos Edwards,51
Trinidad and Tobago,Leo Beenhakker,FW,Collin Samuel,18
Trinidad and Tobago,Leo Beenhakker,FW,Cornell Glen,35
Trinidad and Tobago,Leo Beenhakker,FW,Stern John,95
Trinidad and Tobago,Leo Beenhakker,FW,Kenwyne Jones,29
Trinidad and Tobago,Leo Beenhakker,MF,Evans Wise,16
Trinidad and Tobago,Leo Beenhakker,DF,David Atiba Charles,19
Trinidad and Tobago,Leo Beenhakker,MF,Densill Theobald,38
Trinidad and Tobago,Leo Beenhakker,FW,Dwight Yorke,54
Trinidad and Tobago,Leo Beenhakker,FW,Jason Scotland,25
Trinidad and Tobago,Leo Beenhakker,GK,Kelvin Jack,32
Trinidad and Tobago,Leo Beenhakker,GK,Clayton Ince,63
Trinidad and Tobago,Leo Beenhakker,MF,Anthony Wolfe,4
Argentina,Jose Pekerman,GK,Roberto Abbondanzieri,22
Argentina,Jose Pekerman,DF,Roberto Ayala,100
Argentina,Jose Pekerman,DF,Juan Pablo Sorin,71
Argentina,Jose Pekerman,DF,Fabricio Coloccini,23
Argentina,Jose Pekerman,MF,Esteban Cambiasso,22
Argentina,Jose Pekerman,DF,Gabriel Heinze,29
Argentina,Jose Pekerman,FW,Javier Saviola,31
Argentina,Jose Pekerman,MF,Javier Mascherano,15
Argentina,Jose Pekerman,FW,Hernan Crespo,55
Argentina,Jose Pekerman,MF,Juan Roman Riquelme,31
Argentina,Jose Pekerman,FW,Carlos Tevez,21
Argentina,Jose Pekerman,GK,Leo Franco,3
Argentina,Jose Pekerman,DF,Lionel Scaloni,6
Argentina,Jose Pekerman,FW,Rodrigo Palacio,2
Argentina,Jose Pekerman,DF,Gabriel Milito,15
Argentina,Jose Pekerman,MF,Pablo Aimar,40
Argentina,Jose Pekerman,DF,Leandro Cufre,2
Argentina,Jose Pekerman,MF,Maxi Rodriguez,13
Argentina,Jose Pekerman,FW,Lionel Messi,7
Argentina,Jose Pekerman,FW,Julio Cruz,15
Argentina,Jose Pekerman,DF,Nicolas Burdisso,8
Argentina,Jose Pekerman,MF,Lucho Gonzalez,27
Argentina,Jose Pekerman,GK,Oscar Ustari,0
Ivory Coast,Henri Michel,GK,Jean-Jacques Tizie,24
Ivory Coast,Henri Michel,MF,Kanga Akale,22
Ivory Coast,Henri Michel,DF,Arthur Boka,23
Ivory Coast,Henri Michel,DF,Kolo Toure,42
Ivory Coast,Henri Michel,MF,Didier Zokora,38
Ivory Coast,Henri Michel,DF,Blaise Kouassi,36
Ivory Coast,Henri Michel,MF,Emerse Fae,14
Ivory Coast,Henri Michel,FW,Bonaventure Kalou,49
Ivory Coast,Henri Michel,FW,Arouna Kone,17
Ivory Coast,Henri Michel,MF,Gilles Yapi Yapo,26
Ivory Coast,Henri Michel,FW,Didier Drogba,32
Ivory Coast,Henri Michel,DF,Abdoulaye Meite,18
Ivory Coast,Henri Michel,DF,Marco Zoro,13
Ivory Coast,Henri Michel,FW,Bakari Kone,16
Ivory Coast,Henri Michel,FW,Aruna Dindane,34
Ivory Coast,Henri Michel,GK,Gerard Gnanhouan,6
Ivory Coast,Henri Michel,DF,Cyril Domoraud,50
Ivory Coast,Henri Michel,MF,Abdul Kader Keita,26
Ivory Coast,Henri Michel,MF,Yaya Toure,14
Ivory Coast,Henri Michel,DF,Guy Demel,7
Ivory Coast,Henri Michel,DF,Emmanuel Eboue,11
Ivory Coast,Henri Michel,MF,Romaric,8
Ivory Coast,Henri Michel,GK,Boubacar Barry,6
Netherlands,Marco van Basten,GK,Edwin van der Sar,109
Netherlands,Marco van Basten,DF,Kew Jaliens,1
Netherlands,Marco van Basten,DF,Khalid Boulahrouz,11
Netherlands,Marco van Basten,DF,Joris Mathijsen,8
Netherlands,Marco van Basten,DF,Giovanni van Bronckhorst,57
Netherlands,Marco van Basten,MF,Denny Landzaat,23
Netherlands,Marco van Basten,FW,Dirk Kuyt,19
Netherlands,Marco van Basten,MF,Phillip Cocu,97
Netherlands,Marco van Basten,FW,Ruud van Nistelrooy,51
Netherlands,Marco van Basten,MF,Rafael van der Vaart,35
Netherlands,Marco van Basten,MF,Arjen Robben,20
Netherlands,Marco van Basten,DF,Jan Kromkamp,11
Netherlands,Marco van Basten,DF,Andre Ooijer,19
Netherlands,Marco van Basten,DF,John Heitinga,18
Netherlands,Marco van Basten,DF,Tim de Cler,3
Netherlands,Marco van Basten,MF,Hedwiges Maduro,11
Netherlands,Marco van Basten,FW,Robin van Persie,10
Netherlands,Marco van Basten,MF,Mark van Bommel,37
Netherlands,Marco van Basten,FW,Jan Vennegoor of Hesselink,7
Netherlands,Marco van Basten,MF,Wesley Sneijder,23
Netherlands,Marco van Basten,FW,Ryan Babel,6
Netherlands,Marco van Basten,GK,Henk Timmer,2
Netherlands,Marco van Basten,GK,Maarten Stekelenburg,2
Serbia and Montenegro,Ilija Petkovic,GK,Dragoslav Jevric,40
Serbia and Montenegro,Ilija Petkovic,MF,Ivan Ergic,1
Serbia and Montenegro,Ilija Petkovic,DF,Ivica Dragutinovic,26
Serbia and Montenegro,Ilija Petkovic,MF,Igor Duljaj,37
Serbia and Montenegro,Ilija Petkovic,DF,Nemanja Vidic,20
Serbia and Montenegro,Ilija Petkovic,DF,Goran Gavrancic,25
Serbia and Montenegro,Ilija Petkovic,MF,Ognjen Koroman,25
Serbia and Montenegro,Ilija Petkovic,FW,Mateja Kezman,47
Serbia and Montenegro,Ilija Petkovic,FW,Savo Milosevic,98
Serbia and Montenegro,Ilija Petkovic,MF,Dejan Stankovic,58
Serbia and Montenegro,Ilija Petkovic,MF,Predrag Dordevic,34
Serbia and Montenegro,Ilija Petkovic,GK,Oliver Kovacevic,3
Serbia and Montenegro,Ilija Petkovic,DF,Dusan Basta,2
Serbia and Montenegro,Ilija Petkovic,DF,Nenad Dordevic,15
Serbia and Montenegro,Ilija Petkovic,DF,Milan Dudic,11
Serbia and Montenegro,Ilija Petkovic,DF,Dusan Petkovic,12
Serbia and Montenegro,Ilija Petkovic,MF,Albert Nad,42
Serbia and Montenegro,Ilija Petkovic,MF,Zvonimir Vukic,25
Serbia and Montenegro,Ilija Petkovic,FW,Nikola Zigic,11
Serbia and Montenegro,Ilija Petkovic,DF,Mladen Krstajic,45
Serbia and Montenegro,Ilija Petkovic,FW,Danijel Ljuboja,15
Serbia and Montenegro,Ilija Petkovic,MF,Sasa Ilic,32
Serbia and Montenegro,Ilija Petkovic,GK,Vladimir Stojkovic,0
Angola,Luis Oliveira Goncalves,GK,Joao Ricardo,26
Angola,Luis Oliveira Goncalves,DF,Marco Airosa,2
Angola,Luis Oliveira Goncalves,DF,Jamba,35
Angola,Luis Oliveira Goncalves,DF,Lebo Lebo,15
Angola,Luis Oliveira Goncalves,DF,Kali,21
Angola,Luis Oliveira Goncalves,MF,Miloy,11
Angola,Luis Oliveira Goncalves,MF,Paulo Figueiredo,22
Angola,Luis Oliveira Goncalves,MF,Andre Macanga,33
Angola,Luis Oliveira Goncalves,FW,Mantorras,11
Angola,Luis Oliveira Goncalves,FW,Akwa,77
Angola,Luis Oliveira Goncalves,FW,Mateus,4
Angola,Luis Oliveira Goncalves,GK,Lama,9
Angola,Luis Oliveira Goncalves,MF,Edson Nobre,7
Angola,Luis Oliveira Goncalves,MF,Mendonca,34
Angola,Luis Oliveira Goncalves,DF,Rui Marques,1
Angola,Luis Oliveira Goncalves,FW,Flavio,46
Angola,Luis Oliveira Goncalves,MF,Ze Kalanga,23
Angola,Luis Oliveira Goncalves,FW,Love,35
Angola,Luis Oliveira Goncalves,FW,Titi Buengo,2
Angola,Luis Oliveira Goncalves,DF,Loco,11
Angola,Luis Oliveira Goncalves,DF,Delgado,17
Angola,Luis Oliveira Goncalves,GK,Mario Hipolito,1
Angola,Luis Oliveira Goncalves,DF,Marco Abreu,3
Iran,Branko Ivankovic,GK,Ebrahim Mirzapour,64
Iran,Branko Ivankovic,MF,Mehdi Mahdavikia,89
Iran,Branko Ivankovic,DF,Sohrab Bakhtiarizadeh,31
Iran,Branko Ivankovic,DF,Yahya Golmohammadi,69
Iran,Branko Ivankovic,DF,Rahman Rezaei,43
Iran,Branko Ivankovic,MF,Javad Nekounam,71
Iran,Branko Ivankovic,MF,Ferydoon Zandi,10
Iran,Branko Ivankovic,MF,Ali Karimi,90
Iran,Branko Ivankovic,FW,Vahid Hashemian,28
Iran,Branko Ivankovic,FW,Ali Daei,147
Iran,Branko Ivankovic,FW,Rasoul Khatibi,12
Iran,Branko Ivankovic,GK,Hassan Roudbarian,3
Iran,Branko Ivankovic,DF,Hossein Kaebi,44
Iran,Branko Ivankovic,MF,Andranik Teymourian,7
Iran,Branko Ivankovic,FW,Arash Borhani,20
Iran,Branko Ivankovic,FW,Reza Enayati,15
Iran,Branko Ivankovic,FW,Javad Kazemian,25
Iran,Branko Ivankovic,MF,Moharram Navidkia,24
Iran,Branko Ivankovic,DF,Amir Hossein Sadeghi,1
Iran,Branko Ivankovic,DF,Mohammad Nosrati,44
Iran,Branko Ivankovic,MF,Mehrzad Madanchi,6
Iran,Branko Ivankovic,GK,Vahid Talebloo,1
Iran,Branko Ivankovic,MF,Masoud Shojaei,3
Mexico,Ricardo Lavolpe,GK,Oswaldo Sanchez,70
Mexico,Ricardo Lavolpe,DF,Claudio Suarez,178
Mexico,Ricardo Lavolpe,DF,Carlos Salcido,32
Mexico,Ricardo Lavolpe,DF,Rafael Marquez,65
Mexico,Ricardo Lavolpe,DF,Ricardo Osorio,39
Mexico,Ricardo Lavolpe,MF,Gerardo Torrado,56
Mexico,Ricardo Lavolpe,MF,Sinha,32
Mexico,Ricardo Lavolpe,MF,Pavel Pardo,125
Mexico,Ricardo Lavolpe,FW,Jared Borgetti,75
Mexico,Ricardo Lavolpe,FW,Guillermo Franco,7
Mexico,Ricardo Lavolpe,MF,Ramon Morales,46
Mexico,Ricardo Lavolpe,GK,Jose de Jesus Corona,6
Mexico,Ricardo Lavolpe,GK,Guillermo Ochoa,1
Mexico,Ricardo Lavolpe,DF,Gonzalo Pineda,30
Mexico,Ricardo Lavolpe,DF,Jose Antonio Castro,12
Mexico,Ricardo Lavolpe,DF,Mario Mendez,32
Mexico,Ricardo Lavolpe,FW,Francisco Fonseca,29
Mexico,Ricardo Lavolpe,MF,Andres Guardado,7
Mexico,Ricardo Lavolpe,FW,Omar Bravo,33
Mexico,Ricardo Lavolpe,MF,Rafael Garcia,52
Mexico,Ricardo Lavolpe,MF,Jesus Arellano,69
Mexico,Ricardo Lavolpe,DF,Francisco Javier Rodriguez,32
Mexico,Ricardo Lavolpe,MF,Luis Ernesto Perez,52
Portugal,Luiz Felipe Scolari,GK,Ricardo,49
Portugal,Luiz Felipe Scolari,DF,Paulo Ferreira,30
Portugal,Luiz Felipe Scolari,DF,Marco Caneira,14
Portugal,Luiz Felipe Scolari,DF,Ricardo Costa,3
Portugal,Luiz Felipe Scolari,DF,Fernando Meira,30
Portugal,Luiz Felipe Scolari,MF,Costinha,44
Portugal,Luiz Felipe Scolari,MF,Luis Figo,120
Portugal,Luiz Felipe Scolari,MF,Petit,36
Portugal,Luiz Felipe Scolari,FW,Pauleta,82
Portugal,Luiz Felipe Scolari,MF,Hugo Viana,21
Portugal,Luiz Felipe Scolari,FW,Simao,43
Portugal,Luiz Felipe Scolari,GK,Quim,24
Portugal,Luiz Felipe Scolari,DF,Miguel,28
Portugal,Luiz Felipe Scolari,DF,Nuno Valente,23
Portugal,Luiz Felipe Scolari,FW,Luis Boa Morte,24
Portugal,Luiz Felipe Scolari,DF,Ricardo Carvalho,24
Portugal,Luiz Felipe Scolari,FW,Cristiano Ronaldo,32
Portugal,Luiz Felipe Scolari,MF,Maniche,31
Portugal,Luiz Felipe Scolari,MF,Tiago,22
Portugal,Luiz Felipe Scolari,MF,Deco,35
Portugal,Luiz Felipe Scolari,FW,Nuno Gomes,53
Portugal,Luiz Felipe Scolari,GK,Paulo Santos,1
Portugal,Luiz Felipe Scolari,FW,Helder Postiga,24
Czech Republic,Karel Bruckner,GK,Petr Cech,41
Czech Republic,Karel Bruckner,DF,Zdenek Grygera,41
Czech Republic,Karel Bruckner,DF,Pavel Mares,10
Czech Republic,Karel Bruckner,MF,Tomas Galasek,49
Czech Republic,Karel Bruckner,DF,Radoslav Kovac,6
Czech Republic,Karel Bruckner,DF,Marek Jankulovski,48
Czech Republic,Karel Bruckner,MF,Libor Sionko,17
Czech Republic,Karel Bruckner,MF,Karel Poborsky,115
Czech Republic,Karel Bruckner,FW,Jan Koller,68
Czech Republic,Karel Bruckner,MF,Tomas Rosicky,54
Czech Republic,Karel Bruckner,MF,Pavel Nedved,87
Czech Republic,Karel Bruckner,FW,Vratislav Lokvenc,72
Czech Republic,Karel Bruckner,DF,Martin Jiranek,24
Czech Republic,Karel Bruckner,MF,David Jarolim,3
Czech Republic,Karel Bruckner,FW,Milan Baros,49
Czech Republic,Karel Bruckner,GK,Jaromir Blazek,11
Czech Republic,Karel Bruckner,FW,Jiri Stajner,21
Czech Republic,Karel Bruckner,FW,Marek Heinz,28
Czech Republic,Karel Bruckner,MF,Jan Polak,18
Czech Republic,Karel Bruckner,MF,Jaroslav Plasil,14
Czech Republic,Karel Bruckner,DF,Tomas Ujfalusi,48
Czech Republic,Karel Bruckner,DF,David Rozehnal,22
Czech Republic,Karel Bruckner,GK,Antonin Kinsky,5
Ghana,Ratomir Dujkovic,GK,Sammy Adjei,31
Ghana,Ratomir Dujkovic,MF,Hans Sarpei,7
Ghana,Ratomir Dujkovic,FW,Asamoah Gyan,13
Ghana,Ratomir Dujkovic,DF,Samuel Kuffour,58
Ghana,Ratomir Dujkovic,DF,John Mensah,33
Ghana,Ratomir Dujkovic,DF,Emmanuel Pappoe,27
Ghana,Ratomir Dujkovic,DF,Illiasu Shilla,2
Ghana,Ratomir Dujkovic,MF,Michael Essien,17
Ghana,Ratomir Dujkovic,MF,Derek Boateng,11
Ghana,Ratomir Dujkovic,MF,Stephen Appiah,42
Ghana,Ratomir Dujkovic,MF,Sulley Muntari,16
Ghana,Ratomir Dujkovic,FW,Alex Tachie-Mensah,5
Ghana,Ratomir Dujkovic,DF,Habib Mohamed,1
Ghana,Ratomir Dujkovic,FW,Matthew Amoah,16
Ghana,Ratomir Dujkovic,MF,John Paintsil,21
Ghana,Ratomir Dujkovic,GK,George Owu,6
Ghana,Ratomir Dujkovic,DF,Daniel Quaye,7
Ghana,Ratomir Dujkovic,DF,Eric Addo,6
Ghana,Ratomir Dujkovic,FW,Razak Pimpong,4
Ghana,Ratomir Dujkovic,FW,Otto Addo,13
Ghana,Ratomir Dujkovic,DF,Issah Ahmed,10
Ghana,Ratomir Dujkovic,GK,Richard Kingson,33
Ghana,Ratomir Dujkovic,MF,Haminu Draman,7
Italy,Marcello Lippi,GK,Gianluigi Buffon,60
Italy,Marcello Lippi,DF,Cristian Zaccardo,12
Italy,Marcello Lippi,DF,Fabio Grosso,17
Italy,Marcello Lippi,MF,Daniele De Rossi,17
Italy,Marcello Lippi,DF,Fabio Cannavaro,93
Italy,Marcello Lippi,DF,Andrea Barzagli,8
Italy,Marcello Lippi,FW,Alessandro Del Piero,74
Italy,Marcello Lippi,MF,Gennaro Gattuso,43
Italy,Marcello Lippi,FW,Luca Toni,18
Italy,Marcello Lippi,FW,Francesco Totti,51
Italy,Marcello Lippi,FW,Alberto Gilardino,15
Italy,Marcello Lippi,GK,Angelo Peruzzi,31
Italy,Marcello Lippi,DF,Alessandro Nesta,74
Italy,Marcello Lippi,GK,Marco Amelia,1
Italy,Marcello Lippi,FW,Vincenzo Iaquinta,12
Italy,Marcello Lippi,MF,Mauro Camoranesi,21
Italy,Marcello Lippi,MF,Simone Barone,13
Italy,Marcello Lippi,FW,Filippo Inzaghi,49
Italy,Marcello Lippi,DF,Gianluca Zambrotta,52
Italy,Marcello Lippi,MF,Simone Perrotta,24
Italy,Marcello Lippi,MF,Andrea Pirlo,24
Italy,Marcello Lippi,DF,Massimo Oddo,20
Italy,Marcello Lippi,DF,Marco Materazzi,28
United States,Bruce Arena,GK,Tim Howard,16
United States,Bruce Arena,DF,Chris Albright,20
United States,Bruce Arena,DF,Carlos Bocanegra,40
United States,Bruce Arena,MF,Pablo Mastroeni,48
United States,Bruce Arena,MF,John O'Brien,31
United States,Bruce Arena,DF,Steve Cherundolo,35
United States,Bruce Arena,MF,Eddie Lewis,69
United States,Bruce Arena,MF,Clint Dempsey,21
United States,Bruce Arena,FW,Eddie Johnson,18
United States,Bruce Arena,MF,Claudio Reyna,109
United States,Bruce Arena,FW,Brian Ching,20
United States,Bruce Arena,DF,Gregg Berhalter,44
United States,Bruce Arena,DF,Jimmy Conrad,15
United States,Bruce Arena,MF,Ben Olsen,34
United States,Bruce Arena,MF,Bobby Convey,39
United States,Bruce Arena,FW,Josh Wolff,47
United States,Bruce Arena,MF,DaMarcus Beasley,58
United States,Bruce Arena,GK,Kasey Keller,93
United States,Bruce Arena,GK,Marcus Hahnemann,6
United States,Bruce Arena,FW,Brian McBride,92
United States,Bruce Arena,FW,Landon Donovan,81
United States,Bruce Arena,DF,Oguchi Onyewu,14
United States,Bruce Arena,DF,Eddie Pope,80
Australia,Guus Hiddink,GK,Mark Schwarzer,37
Australia,Guus Hiddink,DF,Lucas Neill,25
Australia,Guus Hiddink,DF,Craig Moore,33
Australia,Guus Hiddink,MF,Tim Cahill,16
