Country,Coach,player_pos,player_name,player_cap
Italy,Roberto Donadoni,FW,Antonio Cassano,11
Italy,Roberto Donadoni,DF,Gianluca Zambrotta,71
Italy,Roberto Donadoni,MF,Simone Perrotta,41
Italy,Roberto Donadoni,MF,Andrea Pirlo,46
Italy,Roberto Donadoni,MF,Alberto Aquilani,5
Italy,Roberto Donadoni,DF,Marco Materazzi,40
Netherlands,Marco van Basten,GK,Edwin van der Sar,125
Netherlands,Marco van Basten,DF,Andre Ooijer,37
Netherlands,Marco van Basten,DF,John Heitinga,36
Netherlands,Marco van Basten,DF,Joris Mathijsen,32
Netherlands,Marco van Basten,MF,Giovanni van Bronckhorst,78
Netherlands,Marco van Basten,MF,Demy de Zeeuw,15
Netherlands,Marco van Basten,FW,Robin van Persie,24
Netherlands,Marco van Basten,MF,Orlando Engelaar,6
Netherlands,Marco van Basten,FW,Ruud van Nistelrooy,61
Netherlands,Marco van Basten,MF,Wesley Sneijder,45
Netherlands,Marco van Basten,FW,Arjen Robben,33
Netherlands,Marco van Basten,DF,Mario Melchiot,21
Netherlands,Marco van Basten,GK,Henk Timmer,5
Netherlands,Marco van Basten,DF,Wilfred Bouma,33
Netherlands,Marco van Basten,DF,Tim de Cler,15
Netherlands,Marco van Basten,GK,Maarten Stekelenburg,11
Netherlands,Marco van Basten,MF,Nigel de Jong,23
Netherlands,Marco van Basten,FW,Dirk Kuyt,38
Netherlands,Marco van Basten,FW,Klaas-Jan Huntelaar,12
Netherlands,Marco van Basten,MF,Ibrahim Afellay,5
Netherlands,Marco van Basten,DF,Khalid Boulahrouz,22
Netherlands,Marco van Basten,FW,Jan Vennegoor of Hesselink,16
Netherlands,Marco van Basten,MF,Rafael van der Vaart,55
Romania,Victor Piturca,GK,Bogdan Lobont,63
Romania,Victor Piturca,DF,Cosmin Contra,63
Romania,Victor Piturca,DF,Razvan Rat,48
Romania,Victor Piturca,DF,Gabriel Tamas,32
Romania,Victor Piturca,DF,Cristian Chivu,59
Romania,Victor Piturca,MF,Mirel Radoi,43
Romania,Victor Piturca,MF,Florentin Petre,50
Romania,Victor Piturca,MF,Paul Codrea,33
Romania,Victor Piturca,FW,Ciprian Marica,24
Romania,Victor Piturca,FW,Adrian Mutu,61
Romania,Victor Piturca,MF,Razvan Cocis,21
Romania,Victor Piturca,GK,Marius Popa,2
Romania,Victor Piturca,DF,Cristian Sapunaru,1
Romania,Victor Piturca,DF,Sorin Ghionea,10
Romania,Victor Piturca,DF,Dorin Goian,19
Romania,Victor Piturca,MF,Banel Nicolita,20
Romania,Victor Piturca,DF,Cosmin Moti,2
Romania,Victor Piturca,FW,Marius Niculae,30
Romania,Victor Piturca,MF,Adrian Cristea,6
Romania,Victor Piturca,MF,Nicolae Dica,25
Romania,Victor Piturca,FW,Daniel Niculae,22
Romania,Victor Piturca,DF,Stefan Radu,8
Romania,Victor Piturca,GK,Eduard Stancioiu,1
Greece,Otto Rehhagel,GK,Antonios Nikopolidis,87
Greece,Otto Rehhagel,DF,Giourkas Seitaridis,56
Greece,Otto Rehhagel,MF,Christos Patsatzoglou,29
Greece,Otto Rehhagel,DF,Nikos Spiropoulos,5
Greece,Otto Rehhagel,DF,Traianos Dellas,42
Greece,Otto Rehhagel,MF,Angelos Basinas,88
Greece,Otto Rehhagel,FW,Georgios Samaras,18
Greece,Otto Rehhagel,MF,Stelios Giannakopoulos,75
Greece,Otto Rehhagel,FW,Angelos Charisteas,65
Greece,Otto Rehhagel,MF,Giorgos Karagounis,73
Greece,Otto Rehhagel,DF,Loukas Vyntra,18
Greece,Otto Rehhagel,GK,Konstantinos Chalkias,15
Greece,Otto Rehhagel,GK,Alexandros Tzorvas,0
Greece,Otto Rehhagel,FW,Dimitris Salpingidis,21
Greece,Otto Rehhagel,DF,Vasilis Torosidis,13
Greece,Otto Rehhagel,DF,Sotirios Kyrgiakos,38
Greece,Otto Rehhagel,FW,Theofanis Gekas,27
Greece,Otto Rehhagel,DF,Yannis Goumas,45
Greece,Otto Rehhagel,DF,Paraskevas Antzas,24
Greece,Otto Rehhagel,FW,Ioannis Amanatidis,26
Greece,Otto Rehhagel,MF,Kostas Katsouranis,49
Greece,Otto Rehhagel,MF,Alexandros Tziolis,8
Greece,Otto Rehhagel,FW,Nikos Liberopoulos,59
Russia,Guus Hiddink,GK,Igor Akinfeev,20
Russia,Guus Hiddink,DF,Vasili Berezutski,29
Russia,Guus Hiddink,DF,Renat Yanbayev,2
Russia,Guus Hiddink,DF,Sergei Ignashevich,37
Russia,Guus Hiddink,DF,Aleksei Berezutski,32
Russia,Guus Hiddink,FW,Roman Adamov,2
Russia,Guus Hiddink,MF,Dmitri Torbinski,11
Russia,Guus Hiddink,DF,Denis Kolodin,13
Russia,Guus Hiddink,MF,Ivan Saenko,7
Russia,Guus Hiddink,FW,Andrey Arshavin,34
Russia,Guus Hiddink,MF,Sergei Semak,46
Russia,Guus Hiddink,GK,Vladimir Gabulov,5
Russia,Guus Hiddink,MF,Oleg Ivanov,0
Russia,Guus Hiddink,DF,Roman Shirokov,4
Russia,Guus Hiddink,MF,Diniyar Bilyaletdinov,23
Russia,Guus Hiddink,GK,Vyacheslav Malafeev,16
Russia,Guus Hiddink,MF,Konstantin Zyryanov,12
Russia,Guus Hiddink,DF,Yuri Zhirkov,19
Russia,Guus Hiddink,FW,Roman Pavlyuchenko,17
Russia,Guus Hiddink,MF,Igor Semshov,27
Russia,Guus Hiddink,FW,Dmitri Sychev,41
Russia,Guus Hiddink,DF,Aleksandr Anyukov,32
Russia,Guus Hiddink,MF,Vladimir Bystrov,20
Spain,Luis Aragones,GK,Iker Casillas,77
Spain,Luis Aragones,DF,Raul Albiol,4
Spain,Luis Aragones,DF,Fernando Navarro,1
Spain,Luis Aragones,DF,Carlos Marchena,42
Spain,Luis Aragones,DF,Carles Puyol,61
Spain,Luis Aragones,MF,Andres Iniesta,23
Spain,Luis Aragones,FW,David Villa,31
Spain,Luis Aragones,MF,Xavi,58
Spain,Luis Aragones,FW,Fernando Torres,49
Spain,Luis Aragones,MF,Cesc Fabregas,26
Spain,Luis Aragones,DF,Joan Capdevila,18
Spain,Luis Aragones,MF,Santi Cazorla,2
Spain,Luis Aragones,GK,Andres Palop,0
Spain,Luis Aragones,MF,Xabi Alonso,43
Spain,Luis Aragones,DF,Sergio Ramos,34
Spain,Luis Aragones,FW,Sergio Garcia,1
Spain,Luis Aragones,FW,Daniel Guiza,4
Spain,Luis Aragones,DF,Alvaro Arbeloa,2
Spain,Luis Aragones,MF,Marcos Senna,11
Spain,Luis Aragones,DF,Juanito,23
Spain,Luis Aragones,MF,David Silva,14
Spain,Luis Aragones,MF,Ruben de la Red,2
Spain,Luis Aragones,GK,Pepe Reina,9
Sweden,Lars Lagerback,GK,Andreas Isaksson,56
Sweden,Lars Lagerback,DF,Mikael Nilsson,47
Sweden,Lars Lagerback,DF,Olof Mellberg,82
Sweden,Lars Lagerback,DF,Petter Hansson,32
Sweden,Lars Lagerback,DF,Fredrik Stoor,5
Sweden,Lars Lagerback,MF,Tobias Linderoth,75
Sweden,Lars Lagerback,MF,Niclas Alexandersson,108
Sweden,Lars Lagerback,MF,Anders Svensson,90
Sweden,Lars Lagerback,MF,Fredrik Ljungberg,72
Sweden,Lars Lagerback,FW,Zlatan Ibrahimovic,50
Sweden,Lars Lagerback,FW,Johan Elmander,35
Sweden,Lars Lagerback,GK,Rami Shaaban,16
Sweden,Lars Lagerback,GK,Johan Wiland,3
Sweden,Lars Lagerback,DF,Daniel Majstorovic,15
Sweden,Lars Lagerback,DF,Andreas Granqvist,3
Sweden,Lars Lagerback,MF,Kim Kallstrom,55
Sweden,Lars Lagerback,FW,Henrik Larsson,95
Sweden,Lars Lagerback,MF,Sebastian Larsson,4
Sweden,Lars Lagerback,MF,Daniel Andersson,62
Sweden,Lars Lagerback,FW,Marcus Allback,73
Sweden,Lars Lagerback,MF,Christian Wilhelmsson,51
Sweden,Lars Lagerback,FW,Markus Rosenberg,21
Sweden,Lars Lagerback,DF,Mikael Dorsin,12
